Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
(Empire of Japan),1905,1910,514183.341980019,POLITY,Empire of Japan,,jp_japanese_emp,Empire of Japan,,137.4156,37.9128
British Colonial Empire,1905,1907,14116299.109153217,POLITY,British Empire,,gb_british_emp_2,,(British Empire),22.1997,12.1562
British Africa,1905,1907,9275140.054764159,POLITY,Scramble for Africa,,gb_british_emp_2,,(British Empire),25.9377,2.2334
German Africa,1905,1910,2338349.2676759153,POLITY,German colonization of Africa,,,,,22.5053,-9.2865
(Netherlands),1905,1907,1834139.2463956708,POLITY,Netherlands,,nl_dutch_emp_2,Netherlands;Dutch East Indies,,113.6074,-0.6572
Ethiopian Empire,1905,1907,972048.1098923339,POLITY,Ethiopian Empire,,,,,40.1953,8.8821
Argentine Confederation,1905,1928,2792789.267710994,POLITY,Argentine Confederation,,,,,-65.2835,-35.5094
(Kingdom of Sweden),1905,1907,458352.9947498342,POLITY,Sweden,,,Kingdom of Sweden,,16.7384,62.7384
Republic of Cuba,1905,1907,120879.91028824018,POLITY,Cuba,,cu_cuba_rep_1,,,-78.9699,21.6426
Republic of Ecuador,1905,1949,262772.9119042107,POLITY,Ecuador,,,,,-79.0289,-1.4288
Dutch East Indies,1905,1907,1795627.4691691895,POLITY,Dutch East Indies,,nl_dutch_emp_2,,(Netherlands),117.3567,-2.493
Korean Empire,1905,1907,231753.44122018982,POLITY,Korean Empire,,,,,127.4567,38.4628
Kingdom of Italy,1905,1911,275103.11537762487,POLITY,Kingdom of Italy,,it_italian_k,,(Kingdom of Italy),12.0672,42.6701
Kingdom of Norway,1905,1921,346220.8906434274,POLITY,Norway,,no_norway_k_modern,,(Kingdom of Norway),14.3292,64.6889
Ottoman Empire,1905,1910,2169434.9564430714,POLITY,Ottoman Empire,,tr_ottoman_emp_4,,(Ottoman Empire),37.9221,32.6968
Brazilian Republic,1905,1927,8530972.578416409,POLITY,Brazil,,,,,-53.134,-10.817
Morocco,1905,1911,358049.28145619284,POLITY,Morocco,,,,,-6.2646,32.1155
Republic of Costa Rica,1905,1999,56086.93578144054,POLITY,Costa Rica,,cr_costa_rica_rep,,,-84.1769,9.9347
Kingdom of Great Britain,1905,1912,745229.297294283,POLITY,Great Britain,,gb_british_emp_2,,(British Empire),18.691,38.8623
(Ottoman Empire),1905,1910,2169434.9564430714,POLITY,Ottoman Empire,,tr_ottoman_emp_4,Ottoman Empire,,37.9221,32.6968
Republic of Chile,1905,1923,817178.8077530119,POLITY,Chile,,ch_chile_rep_1,,,-71.5133,-38.346
Republic of Colombia,1905,1927,1140338.2945440754,POLITY,Colombia,,,,,-73.1831,3.9945
Russian Empire,1905,1911,22118428.896614168,POLITY,Russian Empire,,ru_romanov_dyn_2,,,90.6791,59.4878
(Spanish Empire),1905,1911,839948.0084461247,POLITY,Spanish Empire,,es_spanish_emp_3,Kingdom of Spain;(Kingdom of Spain),,-6.3394,34.1159
Emirate of Nejd,1905,1912,375513.3860262994,POLITY,Emirate of Nejd,,,,,44.7223,24.6427
Kingdom of Spain,1905,1911,839948.0084461247,POLITY,Spain,,es_spanish_emp_3,,(Spanish Empire);(Kingdom of Spain),-6.3394,34.1159
Cretan State,1905,1907,5498.973154411347,POLITY,Cretan State,,,,,24.8412,35.2341
Bolivia,1905,1925,1329316.9699535216,POLITY,Bolivia,,bo_boliva_rep,,,-63.836,-17.7412
Republic of Panama,1905,1999,82465.89172427669,POLITY,Panama,,,,,-80.0728,8.4913
(Second French Empire),1905,1907,11496286.524899397,POLITY,Second French Empire,,,(French Third Republic);French Third Republic;French Indochina;Second French Empire;French Africa,,12.0434,17.6957
Swaziland,1905,1907,17047.660234350627,POLITY,Eswatini,,,,,31.3815,-26.5879
Empire of Japan,1905,1910,514183.341980019,POLITY,Empire of Japan,,jp_japanese_emp,,(Empire of Japan),137.4156,37.9128
(Qing Dynasty),1905,1910,11098858.262289459,POLITY,Qing dynasty,,,Qing Dynasty,,103.6366,38.4266
United States of America,1908,1910,9906136.58157535,POLITY,United States,,,,(United States of America),-107.1678,44.7343
Wadai Empire,1908,1910,278553.1301128676,POLITY,Wadai Empire,,,,,19.6406,13.0211
Kingdom of Sweden,1908,1935,458352.9947498342,POLITY,Sweden,,sv_sweden_k_modern,,(Kingdom of Sweden),16.7384,62.7384
French Indochina,1908,1916,790240.4749441262,POLITY,French Indochina,,,,(Second French Empire),106.1763,13.8833
(British Empire),1908,1910,29773214.130370125,POLITY,British Empire,,gb_british_emp_2,Kingdom of Great Britain;British Colonial Empire;British Africa;British Raj,,27.3595,13.4752
Rattanakosin Kingdom,1908,1910,522007.5991329963,POLITY,Rattanakosin Kingdom (1782–1932),,,,,101.0223,15.0046
Greenland,1908,1910,107279.02424017983,POLITY,Greenland,,,,,-49.996,64.9586
(United States of America),1908,1910,9906136.58157535,POLITY,United States,,,United States of America,,-107.1678,44.7343
Natalia Republic,1908,1910,61920.62847739315,POLITY,Natalia Republic,,,,,30.6232,-28.7535
(Netherlands),1908,1913,2019397.904342415,POLITY,Netherlands,,nl_dutch_emp_2,Netherlands;Dutch East Indies,,114.2766,-0.7744
British Colonial Empire,1908,1910,14862783.092842327,POLITY,British Empire,,gb_british_emp_2,,(British Empire),14.3971,15.0314
British Africa,1908,1910,9291391.512848902,POLITY,Scramble for Africa,,gb_british_emp_2,,(British Empire),25.946,2.1789
(Kingdom of Sweden),1908,1935,458352.9947498342,POLITY,Sweden,,sv_sweden_k_modern,Kingdom of Sweden,,16.7384,62.7384
Dutch East Indies,1908,1913,1980886.1271159335,POLITY,Dutch East Indies,,nl_dutch_emp_2,,(Netherlands),117.6967,-2.4424
Ethiopian Empire,1908,1931,1128249.3337494435,POLITY,Ethiopian Empire,,,,,39.6152,8.5974
Korean Empire,1908,1910,231753.44122018982,POLITY,Korean Empire,,,,,127.4567,38.4628
Sultanate of Kedah,1908,1910,9671.127658547415,POLITY,Kedah Sultanate,,,,,100.6295,5.8848
(Second French Empire),1908,1910,11548903.964275733,POLITY,Second French Empire,,,(French Third Republic);French Third Republic;French Indochina;Second French Empire;French Africa,,12.439,17.6754
Portuguese Colonies,1908,1910,24275.04618775031,POLITY,Portuguese Empire,,,,,114.0576,-2.7218
First Hellenic Republic,1908,1911,68232.02234311796,POLITY,First Hellenic Republic,,,,,22.4919,38.2343
Kedah-Perlis District,1908,1910,1979.1418057946448,POLITY,Perlis,,,,,100.0749,6.4206
Portuguese Republic,1911,1911,1965031.6431549613,POLITY,Portugal,,,,,23.2546,-10.1769
United States of America,1911,1913,9784699.263473742,POLITY,United States,,,,(United States of America),-107.4241,44.9455
Ottoman Tripolitania,1911,1911,879991.9523526438,POLITY,Ottoman Tripolitania,,,,,16.4933,28.6425
(United States of America),1911,1913,9784699.263473742,POLITY,United States,,,United States of America,,-107.4241,44.9455
Greenland,1911,1914,156960.36240858905,POLITY,Greenland,,,,,-54.3065,68.7549
Qing Dynasty,1911,1911,11098830.92092948,POLITY,Qing dynasty,,,,(Qing Dynasty),103.6366,38.4266
(British Empire),1911,1912,34031865.63426997,POLITY,British Empire,,gb_british_emp_2,Kingdom of Great Britain;British Colonial Empire;British Africa;British Raj,,-1.8004,26.5041
Rattanakosin Kingdom,1911,1929,522065.1702238716,POLITY,Rattanakosin Kingdom (1782–1932),,,,,101.0222,15.0037
Belgian Congo,1911,1915,2343337.0019758185,POLITY,Belgian Congo,,,,,23.4132,-2.8115
Austria-Hungary,1911,1911,673671.7992345858,POLITY,Austria-Hungary,,at_austro_hungarian_emp,,,18.8761,47.413
French Africa,1911,1911,10046344.392806662,POLITY,French Africa,,,,(Second French Empire),6.5571,16.3627
(Empire of Japan),1911,1914,745936.7832002089,POLITY,Empire of Japan,,jp_japanese_emp,Empire of Japan,,134.3169,38.084
German Africa,1911,1913,2670474.3344628117,POLITY,German colonization of Africa,,,,,21.6309,-7.7951
British Africa,1911,1912,9348532.266011612,POLITY,Scramble for Africa,,gb_british_emp_2,,(British Empire),25.981,1.9482
British Colonial Empire,1911,1913,19064321.430317495,POLITY,British Empire,,gb_british_emp_2,,(British Empire),-25.178,34.341
Serbs,1911,1911,49719.85977246699,POLITY,Serbs,,,,,21.0981,43.8773
Kingdom of Portugal,1911,1911,562.0402089776759,POLITY,Kingdom of Portugal,,,,,-23.1348,15.2025
Republic of Cuba,1911,1925,120879.91028824018,POLITY,Cuba,,cu_cuba_rep_1,,,-78.9699,21.6426
(Mexico),1911,1911,1960510.4335668993,POLITY,Mexico,,mx_mexico_1,Mexico,,-102.4033,23.8283
Ottoman Empire,1911,1911,2173468.9090851173,POLITY,Ottoman Empire,,tr_ottoman_emp_4,,(Ottoman Empire),37.8831,32.7194
(Ottoman Empire),1911,1911,2173468.9090851173,POLITY,Ottoman Empire,,tr_ottoman_emp_4,Ottoman Empire,,37.8831,32.7194
British Raj,1911,1913,4873782.64064656,POLITY,British Raj,,gb_british_emp_2,,(British Empire),80.1378,23.6797
Mexico,1911,1911,1960510.4335668993,POLITY,Mexico,,mx_mexico_1,,(Mexico),-102.4033,23.8283
Maderistas,1911,1911,34588.90526828234,POLITY,List of factions in the Mexican Revolution,,,,,-106.5647,28.4413
Montenegro,1911,1911,9126.515946951198,POLITY,Montenegro,,,,,19.1189,42.7516
(Second French Empire),1911,1911,11465332.214884516,POLITY,Second French Empire,,,(French Third Republic);French Third Republic;French Indochina;Second French Empire;French Africa,,12.5188,18.0084
(Qing Dynasty),1911,1911,11098830.92092948,POLITY,Qing dynasty,,,Qing Dynasty,,103.6366,38.4266
Empire of Japan,1911,1914,745936.7832002089,POLITY,Empire of Japan,,jp_japanese_emp,,(Empire of Japan),134.3169,38.084
Mexico,1912,1912,1995099.3388351803,POLITY,Mexico,,mx_mexico_1,,(Mexico),-102.478,23.9111
Montenegro,1912,1912,17189.760197123458,POLITY,Montenegro,,,,,19.4169,42.7293
Kingdom of Spain,1912,1921,854139.5260525007,POLITY,Spain,,es_spanish_emp_3,,(Spanish Empire);(Kingdom of Spain),-6.3108,34.1334
Russian Empire,1912,1912,22118413.530771233,POLITY,Russian Empire,,ru_romanov_dyn_2,,,90.6788,59.4878
(Spanish Empire),1912,1921,854139.5260525007,POLITY,Spanish Empire,,es_spanish_emp_3,Kingdom of Spain;(Kingdom of Spain),,-6.3108,34.1334
Italian Africa,1912,1919,1467257.7638638096,POLITY,Italian Empire,,,,,26.7933,20.5653
Tangier International Zone,1912,1955,275.2657744317063,POLITY,Tangier International Zone,,,,,-5.812,35.6875
First Hellenic Republic,1912,1912,102129.12086702547,POLITY,First Hellenic Republic,,,,,22.5551,38.8771
(Second French Empire),1912,1914,11809215.143431734,POLITY,Second French Empire,,,(French Third Republic);French Third Republic;French Indochina;Second French Empire;French Africa,,11.924,18.4494
Ottoman Empire,1912,1912,2018087.2156580752,POLITY,Ottoman Empire,,tr_ottoman_emp_4,,(Ottoman Empire),39.1965,31.9861
(Mexico),1912,1912,1995099.3388351803,POLITY,Mexico,,mx_mexico_1,Mexico,,-102.478,23.9111
Republic of Uryankhay,1912,1912,148695.24746127386,POLITY,Uryankhay Republic,,,,,94.9841,51.4952
Kingdom of Italy,1912,1915,277619.55137400015,POLITY,Kingdom of Italy,,it_italian_k,,(Kingdom of Italy),12.1977,42.6173
(Ottoman Empire),1912,1912,2018087.2156580752,POLITY,Ottoman Empire,,tr_ottoman_emp_4,Ottoman Empire,,39.1965,31.9861
Sepoy Rebellion,1912,1912,28507.545243299348,EVENT,Indian Rebellion of 1857,,,,,94.0327,27.7402
Austria-Hungary,1912,1912,673648.1215559721,POLITY,Austria-Hungary,,at_austro_hungarian_emp,,,18.876,47.4132
French Africa,1912,1914,10390227.321353877,POLITY,French Africa,,,,(Second French Empire),6.0882,16.9309
(Kingdom of Italy),1912,1915,277619.55137400015,POLITY,Kingdom of Italy,,it_italian_k,Kingdom of Italy,,12.1977,42.6173
Republic of China,1912,1912,8440292.441176409,POLITY,Republic of China (1912-1949),,,,,105.7507,36.9968
Serbs,1912,1912,90659.80609963559,POLITY,Serbs,,,,,21.009,43.0628
Kingdom of Bhutan,1912,1913,40854.11212607171,POLITY,Bhutan,,,,,90.4656,27.4213
Great Mongol State,1912,1913,1569897.7643523042,POLITY,Yuan dynasty,,,,,103.0483,46.8345
Principality of Bulgaria,1912,1912,153443.24223222103,POLITY,Principality of Bulgaria,,,,,25.2428,42.3827
(Kingdom of Spain),1912,1921,854139.5260525007,POLITY,Spain,,,Kingdom of Spain,(Spanish Empire),-6.3108,34.1334
Albania,1912,1912,17681.71646804152,POLITY,Albania,,,,,20.1395,40.7043
Tibet,1912,1913,910375.4497188769,POLITY,Tibet,,,,,86.1823,32.1092
Portuguese Republic,1912,1913,1965593.6833639396,POLITY,Portugal,,,,,23.2415,-10.1697
United Principalities of Moldavia and Wallachia,1913,1914,138273.264914526,POLITY,United Principalities of Moldavia and Wallachia,,,,,26.2181,45.265
Qatar,1913,1914,12989.107952395712,POLITY,Qatar,,,,,51.2513,25.3248
Ottoman Empire,1913,1914,1929824.0980275238,POLITY,Ottoman Empire,,tr_ottoman_emp_4,,(Ottoman Empire),38.5531,32.3607
Republic of Uryankhay,1913,1913,148695.24746127386,POLITY,Uryankhay Republic,,,,,94.9841,51.4952
(Ottoman Empire),1913,1914,1929824.0980275238,POLITY,Ottoman Empire,,tr_ottoman_emp_4,Ottoman Empire,,38.5531,32.3607
Kingdom of Great Britain,1913,1914,745309.9599344267,POLITY,Great Britain,,gb_british_emp_2,,(British Empire),18.6944,38.8611
Sepoy Rebellion,1913,1913,28507.545243299348,EVENT,Indian Rebellion of 1857,,,,,94.0327,27.7402
Emirate of Nejd,1913,1915,453618.6210442986,POLITY,Emirate of Nejd,,,,,45.519,24.9317
Montenegro,1913,1915,14308.941656118657,POLITY,Montenegro,,,,,19.3686,42.8241
Russian Empire,1913,1913,22161099.38468425,POLITY,Russian Empire,,ru_romanov_dyn_2,,,90.7162,59.5957
First Hellenic Republic,1913,1915,112021.71694496291,POLITY,First Hellenic Republic,,,,,22.6687,39.085
Principality of Bulgaria,1913,1915,111800.61827438431,POLITY,Principality of Bulgaria,,,,,25.0119,42.5817
Albania,1913,1915,27676.31298793033,POLITY,Albania,,,,,20.0614,41.1669
Imamate of Oman,1913,1918,103928.41994042347,POLITY,Imamate of Oman,,,,,57.5251,22.5952
(British Empire),1913,1913,34031946.29691011,POLITY,British Empire,,gb_british_emp_2,Kingdom of Great Britain;British Colonial Empire;British Africa;British Raj,,-1.8003,26.5041
Austria-Hungary,1913,1914,673695.289018182,POLITY,Austria-Hungary,,at_austro_hungarian_emp,,,18.8761,47.4129
Sultanate of Muscat and Oman,1913,1915,21073.621462775845,POLITY,Muscat and Oman,,,,,54.8429,24.8853
Republic of China,1913,1913,8440292.441176409,POLITY,Republic of China (1912-1949),,cn_chinese_rep,,,105.7507,36.9968
British Africa,1913,1913,9352777.174019115,POLITY,Scramble for Africa,,gb_british_emp_2,,(British Empire),25.9868,1.9447
Serbs,1913,1913,88921.41611701742,POLITY,Serbs,,,,,21.1741,43.0765
Victoriano Huerta,1913,1913,1995099.3388351817,LEADER,Victoriano Huerta,,,,,-102.478,23.9111
Russian Empire,1914,1914,22310164.683491193,POLITY,Russian Empire,,ru_romanov_dyn_2,,,90.7391,59.5521
British Raj,1914,1916,4934938.9599075215,POLITY,British Raj,,gb_british_emp_2,,(British Empire),80.316,23.7365
Dutch East Indies,1914,1914,2022828.7454419634,POLITY,Dutch East Indies,,nl_dutch_emp_2,,(Netherlands),117.2594,-2.2932
British Colonial Empire,1914,1914,19060160.051732637,POLITY,British Empire,,gb_british_emp_2,,(British Empire),-25.1865,34.3464
German Africa,1914,1914,2666826.6351055917,POLITY,German colonization of Africa,,,,,21.6334,-7.7812
British Africa,1914,1914,9350436.036455285,POLITY,Scramble for Africa,,gb_british_emp_2,,(British Empire),25.9879,1.9487
Great Mongol State,1914,1916,1569527.7130066438,POLITY,Yuan dynasty,,,,,103.0513,46.8335
Victoriano Huerta,1914,1914,1138483.9222609885,LEADER,Victoriano Huerta,,,,,-100.5182,21.1972
Kingdom of Bhutan,1914,1938,40721.681349315695,POLITY,Bhutan,,,,,90.4576,27.4212
Serbs,1914,1914,88968.5835792273,POLITY,Serbs,,,,,21.1735,43.0767
Constitutionalists,1914,1914,854037.1469114429,GROUP,Constitutionalists in the Mexican Revolution,,,,,-104.9864,27.3809
(Netherlands),1914,1914,2061340.522668445,POLITY,Netherlands,,nl_dutch_emp_2,Netherlands;Dutch East Indies,,113.9212,-0.6633
Republic of China,1914,1915,8439470.576852476,POLITY,Republic of China (1912-1949),,cn_chinese_rep,,,105.7518,36.9975
(United States of America),1914,1914,9786575.02833119,POLITY,United States,,,United States of America,,-107.4223,44.9416
(British Empire),1914,1914,34090845.00802987,POLITY,British Empire,,gb_british_emp_2,Kingdom of Great Britain;British Colonial Empire;British Africa;British Raj,,-1.6622,26.5085
Tibet,1914,1916,907992.109001793,POLITY,Tibet,,,,,86.1676,32.1204
United States of America,1914,1914,9786575.02833119,POLITY,United States,,,,(United States of America),-107.4223,44.9416
Portuguese Republic,1914,1915,2201763.8989105504,POLITY,Portugal,,,,,22.8921,-10.7652
Ottoman Empire,1915,1915,1941083.60793025,POLITY,Ottoman Empire,,tr_ottoman_emp_4,,(Ottoman Empire),38.5402,32.4061
Qatar,1915,1915,12989.107952395712,POLITY,Qatar,,,,,51.2513,25.3248
Carrancistas,1915,1915,168435.37973758107,GROUP,List of factions in the Mexican Revolution,,,,,-97.6399,22.0617
(Ottoman Empire),1915,1915,1941083.60793025,POLITY,Ottoman Empire,,tr_ottoman_emp_4,Ottoman Empire,,38.5402,32.4061
Kingdom of Great Britain,1915,1915,748946.23886235,POLITY,Great Britain,,gb_british_emp_2,,(British Empire),18.6025,38.9292
German Empire,1915,1915,632485.5927403097,POLITY,German Empire,,de_hohenzollern_3,,,12.2974,51.5568
Empire of Haiti,1915,1915,31292.05520803733,POLITY,First Empire of Haiti,,,,,-72.6813,18.9369
Swiss Confederation,1915,1918,40813.68537550674,POLITY,Switzerland,,ch_swiss_conf_4,,,8.2019,46.8103
Zapatistas,1915,1915,2968.9623661684363,GROUP,Zapatista Army of National Liberation,,,,,-98.6701,18.685
United Principalities of Moldavia and Wallachia,1915,1915,138434.92525560723,POLITY,United Principalities of Moldavia and Wallachia,,,,,26.2204,45.2662
Dutch East Indies,1915,1940,2023281.1681501197,POLITY,Dutch East Indies,,nl_dutch_emp_2,,(Netherlands),117.2647,-2.2936
(Second French Empire),1915,1915,11849675.816555712,POLITY,Second French Empire,,,(French Third Republic);French Third Republic;French Indochina;Second French Empire;French Africa,,11.8987,18.2961
Empire of Japan,1915,1916,748239.5447412733,POLITY,Empire of Japan,,jp_japanese_emp,,(Empire of Japan),134.3036,38.0471
Russian Empire,1915,1915,22462680.79348961,POLITY,Russian Empire,,ru_romanov_dyn_2,,,90.4961,59.4737
(United States of America),1915,1915,9784957.288866004,POLITY,United States,,,United States of America,,-107.424,44.9451
Greenland,1915,1921,159055.43881298313,POLITY,Greenland,,,,,-54.1073,68.7233
(British Empire),1915,1915,34405032.5167559,POLITY,British Empire,,gb_british_emp_2,Kingdom of Great Britain;British Colonial Empire;British Africa;British Raj,,-0.7987,26.3416
(French Third Republic),1915,1915,602402.2706963138,POLITY,French Third Republic,,fr_france_modern_1,French Third Republic,(Second French Empire),-3.7522,41.8419
United States of America,1915,1915,9784957.288866004,POLITY,United States,,,,(United States of America),-107.424,44.9451
Villistas,1915,1915,1246.2978267928318,GROUP,Pancho Villa,,,,,-98.7543,19.1167
British Colonial Empire,1915,1916,19417188.173053507,POLITY,British Empire,,gb_british_emp_2,,(British Empire),-23.5249,34.0104
British Africa,1915,1915,9303959.144932516,POLITY,Scramble for Africa,,gb_british_emp_2,,(British Empire),25.8865,1.7693
German Africa,1915,1915,2586867.598697785,POLITY,German colonization of Africa,,,,,22.2792,-8.2749
Constitutionalists,1915,1915,1822384.8360839258,GROUP,Constitutionalists in the Mexican Revolution,,,,,-102.9257,24.0891
(Netherlands),1915,1916,2061793.451546223,POLITY,Netherlands,,nl_dutch_emp_2,Netherlands;Dutch East Indies,,113.9271,-0.664
Serbs,1915,1915,88968.5835792273,POLITY,Serbs,,,,,21.1735,43.0767
French Africa,1915,1915,10456736.104426658,POLITY,French Africa,,,,(Second French Empire),6.0648,16.8768
Austria-Hungary,1915,1915,592417.0595080797,POLITY,Austria-Hungary,,at_austro_hungarian_emp,,,18.1928,47.1129
Qajar Dynasty,1915,1915,1427975.1523185782,POLITY,Qajar dynasty,,ir_qajar_dyn,,,54.9574,32.3223
(Empire of Japan),1915,1916,748239.5447412733,POLITY,Empire of Japan,,jp_japanese_emp,Empire of Japan,,134.3036,38.0471
French Third Republic,1915,1915,602402.2706963138,POLITY,French Third Republic,,fr_france_modern_1,,(French Third Republic);(Second French Empire),-3.7522,41.8419
German Africa,1916,1916,834257.9609339068,POLITY,German colonization of Africa,,,,,34.9135,-6.678
British Africa,1916,1916,10286524.247036563,POLITY,Scramble for Africa,,gb_british_emp_2,,(British Empire),25.1218,-0.129
Constitutionalists,1916,1916,1761462.5194350453,GROUP,Constitutionalists in the Mexican Revolution,,,,,-103.0667,24.2412
