Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Pskov Republic,1285,1421,22600.869647644748,POLITY,Pskov Republic,Q317078,,,,28.4321,57.8846
Haripuñjaya,1285,1293,54786.390017023194,POLITY,Haripuñjaya,Q255931,th_haribhunjaya_k,,,99.17,19.2126
House of Anjou-Sicily,1285,1293,31053.295151825678,POLITY,Capetian House of Anjou,Q939200,,,,20.9333,39.6135
(Kingdom of Bohemia),1285,1293,80978.95992176108,POLITY,Kingdom of Bohemia,Q42585,cz_bohemian_k_1,Kingdom of Bohemia,(Holy Roman Empire),15.3016,49.7612
Almohad Caliphate,1285,1332,388541.00210950506,POLITY,Almohad Caliphate,Q199688,,,,-6.3987,31.8802
Kingdom of Denmark,1285,1332,100984.6248745491,POLITY,Danish Realm,Q756617,dk_danish_k,,(Kingdom of Denmark),13.2762,56.4176
(Kingdom of Denmark),1285,1332,100984.6248745491,POLITY,Danish Realm,Q756617,dk_danish_k,Kingdom of Denmark,,13.2762,56.4176
(Kingdom of France),1285,1293,461798.7941146118,POLITY,Kingdom of France,Q207162,fr_capetian_k_2,Duchy of Brittany;Dauphiné;County of Blôis;County of Nevers;County of Foix;Kingdom of Arles;County of Touraine;County of Flanders;County of Artois;Capetian House of Anjou;Kingdom of France;Duchy of Aquitaine;County of Périgord;County of Armagnac;County of Auvergne,,1.9361,46.813
Banate of Bosnia,1285,1325,19360.72468488727,POLITY,Banate of Bosnia,Q3627069,ba_bosnia_banate,,,18.3974,44.2567
Kingdom of Syrmia,1285,1293,23777.99485116999,POLITY,Syrmia,Q1309492,,,,20.4534,44.2839
Principality of Minsk,1285,1293,98526.1078,POLITY,Principality of Minsk,Q2662372,,,,28.4757,54.902
Singhasari,1285,1293,78238.38584031352,POLITY,Singhasari,Q2060657,,,,111.8667,-7.6003
(Holy Roman Empire),1285,1293,974124.6556712158,POLITY,Holy Roman Empire,Q12548,de_empire_3,House of Wittelsbach;Kingdom of Bohemia;County of Holland;House of Ascania;Patriarchate of Aquileia;(Kingdom of Bohemia);Teutonic Order;County of Savoy;Margraviate of Brandenburg;Holy Roman Empire Minor States;Republic of Florence;Principality of Orange;Duchy of Bavaria;House of Luxembourg;County of Brabant;House of Habsburg,,12.4017,50.3433
Duchy of Sandomierz,1285,1293,30623.896712816862,POLITY,Duchy of Sandomierz,Q16933165,pl_piast_dyn_2,,(Duchies of Poland),21.9082,50.9299
County of Tripoli,1285,1293,454.48986734739054,POLITY,County of Tripoli,Q272033,,,,35.9643,34.4041
Republic of Genoa,1285,1304,25681.002618510418,POLITY,Republic of Genoa,Q174306,it_genoa_rep_2,,,9.767,41.9044
Second Bulgarian Empire,1285,1293,96590.94071757245,POLITY,Second Bulgarian Empire,Q420759,,,,25.7923,43.3251
Kingdom of Alba,1285,1293,85304.36810931489,POLITY,Kingdom of Alba,Q1991742,gb_alba_k,,,-4.3529,56.7583
Republic of Venice,1285,1304,19189.06969535118,POLITY,Republic of Venice,Q4948,it_venetian_rep_3,,,19.685,40.3562
Pagan Kingdom,1285,1293,439570.6560422828,POLITY,Pagan Kingdom,Q888574,mm_bagan,,,96.0031,20.2752
Ethiopian Empire,1285,1332,208419.6091677838,POLITY,Ethiopian Empire,Q207521,et_ethiopian_k,,,38.798,12.4411
Ifat Sultanate,1285,1332,121191.58211351276,POLITY,Sultanate of Ifat,Q157727,,,,42.3638,10.2188
Kingdom of Serbia,1285,1293,71060.49744004743,POLITY,Kingdom of Serbia,Q241748,rs_serbia_k,,,20.5164,42.7266
County of Nevers,1285,1325,13355.144968458337,POLITY,County of Nevers,Q2070440,fr_capetian_k_2,,(Kingdom of France),3.3493,47.4906
Zayyanid dynasty,1285,1343,126172.03510638671,POLITY,Zayyanid dynasty,Q307697,dz_zayyanid_dyn;dz_tlemcen,,,1.687,35.3779
Duchy of Opole,1285,1293,6703.564833338181,POLITY,Duchy of Opole,Q661980,pl_piast_dyn_2,,(Duchies of Poland),18.0837,50.444
Kingdom of Jerusalem,1285,1293,2113.976654600347,POLITY,Kingdom of Jerusalem,Q55502,il_jerusalem_k_2,,,35.3863,33.261
Early Balinese Kingdoms,1285,1332,7719.026595431315,POLITY,Bali Kingdom,Q12491027,,,,114.9997,-8.3611
Kingdom of Dambadeniya,1285,1293,5219.249628815541,POLITY,Kingdom of Dambadeniya,Q3136869,sl_dambadeniya,,,80.1347,7.622
Duchy of Racibórz,1285,1293,3361.947981928968,POLITY,Duchy of Racibórz,Q700117,pl_piast_dyn_2,,(Duchies of Poland),18.8709,49.8189
(Kingdom of England),1285,1293,229712.93243271657,POLITY,Kingdom of England,Q179876,gb_england_plantagenet,Kingdom of England,,-2.6588,51.6431
Crown of Castile,1285,1293,352700.32112380414,POLITY,Crown of Castile,Q217196,es_castile_crown,,,-4.6418,40.4123
Grand Duchy of Kraków,1285,1293,26776.34469924918,POLITY,Grand Duchy of Kraków,Q688918,,,,20.2191,50.093
Kingdom of Sweden,1285,1293,183214.45088248455,POLITY,Sweden,Q34,sv_swedish_k_1,,,16.859,59.2906
Papal States,1285,1313,39501.38404977706,POLITY,Papal States,Q170174,it_papal_state_1,,,12.6178,42.9367
Mamluk Dynasty,1285,1293,1344818.9379251301,POLITY,Mamluk dynasty (Delhi),Q847420,in_delhi_sultanate,,(Delhi Sultanate),77.9176,26.6839
Kingdom of England,1285,1293,229712.93243271657,POLITY,Kingdom of England,Q179876,gb_england_plantagenet,,(Kingdom of England),-2.6588,51.6431
Srivijaya,1285,1293,456771.6281828906,POLITY,Srivijaya,Q234197,,,,102.8818,-0.1844
Kingdom of France,1285,1293,240524.39980051413,POLITY,Kingdom of France,Q207162,fr_capetian_k_2,,(Kingdom of France),1.8916,46.7829
Kingdom of Arles,1285,1332,20762.204424331372,POLITY,Kingdom of Arles,Q3271735,fr_capetian_k_2,,(Kingdom of France),4.6678,47.0568
Holy Roman Empire Minor States,1285,1293,518554.23040959245,POLITY,Holy Roman Empire,Q12548,de_empire_3,,(Holy Roman Empire),9.4681,49.563
Kingdom of Naples,1285,1449,68688.52360996425,POLITY,Kingdom of Naples,Q173065,it_naples_k,,,15.505,40.8344
Novgorod Republic,1285,1293,480637.4442786859,POLITY,Novgorod Republic,Q151536,ru_novgorod_rep,,,35.9489,61.2687
(Duchies of Poland),1285,1293,180740.15180361096,POLITY,Testament of Bolesław III Wrymouth,Q2984183,pl_piast_dyn_2,Duchy of Głogów;Duchy of Jawor;Duchy of Bytom;Duchy of Legnica;Duchy of Sandomierz;Duchies of Poland;Duchy of Racibórz;Duchy of Opole;Duchy of Silesia;Duchy of Greater Poland;Duchy of Masovia,,19.0804,51.963
Mongol Empire,1285,1293,27210882.91007455,POLITY,Mongol Empire,Q12557,mn_mongol_emp,,,84.4901,44.3904
Kingdom of Bohemia,1285,1293,80978.95992176108,POLITY,Kingdom of Bohemia,Q42585,cz_bohemian_k_1,,(Holy Roman Empire);(Kingdom of Bohemia),15.3016,49.7612
Duchy of Bytom,1285,1293,2040.218785103268,POLITY,Duchy of Bytom,Q682001,pl_piast_dyn_2,,(Duchies of Poland),18.7423,50.2116
Byzantine Empire,1285,1293,239137.10594397073,POLITY,Byzantine Empire,Q112039853,,,,26.6136,40.2241
Patriarchate of Aquileia,1294,1313,8241.449977845743,POLITY,Patriarchate of Aquileia,Q836894,de_empire_3,,(Holy Roman Empire),13.0748,46.1838
Cuzco,1294,1401,8783.281791,POLITY,Cusco,Q5582862,pe_cuzco_6,,,-72.4902,-13.5478
Holy Roman Empire Minor States,1294,1304,555409.2894357216,POLITY,Holy Roman Empire,Q12548,de_empire_3,,(Holy Roman Empire),9.5504,49.44
Puebloans - Aztec Regional System,1294,1304,8738.949974603185,POLITY,Ancestral Puebloans,Q478805,us_aztec_puebloan,,,-108.8912,37.2318
(Allegiance of Golden Horde to Yuan Dynasty),1294,1304,19183977.96806769,RELATION,Golden Horde,Q79965,ru_golden_horde;cn_yuan_dyn,Yuan Dynasty;Golden Horde,,94.5624,45.3992
Novgorod Republic,1294,1313,496382.1405867542,POLITY,Novgorod Republic,Q151536,ru_novgorod_rep,,,36.0104,61.2786
Duchy of Brittany,1294,1332,37226.218156937735,POLITY,Duchy of Brittany,Q71747,fr_capetian_k_2,,(Kingdom of France),-2.7273,48.0601
Despotate of Epirus,1294,1325,20672.02628628559,POLITY,Despotate of Epirus,Q187684,gr_epirus_despot,,,21.3586,39.1503
(Duchies of Poland),1294,1304,175802.62432236125,POLITY,Testament of Bolesław III Wrymouth,Q2984183,pl_piast_dyn_2,Duchy of Głogów;Duchy of Jawor;Duchy of Bytom;Duchy of Legnica;Duchy of Sandomierz;Duchies of Poland;Duchy of Racibórz;Duchy of Opole;Duchy of Silesia;Duchy of Greater Poland;Duchy of Masovia,,18.9813,51.9807
Malaya,1294,1304,143935.21538421782,POLITY,Malaya,Q1479726,,,,102.2126,4.0263
Nizhny Novgorod,1294,1384,5415.922249023479,POLITY,Nizhny Novgorod,Q891,,,,42.5356,56.6101
Duchy of Bavaria,1294,1304,35300.77336308971,POLITY,Duchy of Bavaria,Q47261,de_empire_3,,(Holy Roman Empire),10.9666,48.758
Duchy of Silesia,1294,1304,19086.10772335468,POLITY,Duchy of Silesia,Q568638,pl_piast_dyn_2,,(Duchies of Poland),16.5424,51.2536
Kingdom of Bohemia,1294,1304,107597.82777250085,POLITY,Kingdom of Bohemia,Q42585,cz_bohemian_k_1,,(Holy Roman Empire);(Kingdom of Bohemia),16.5244,49.8449
Duchy of Bytom,1294,1304,2040.218785103268,POLITY,Duchy of Bytom,Q682001,pl_piast_dyn_2,,(Duchies of Poland),18.7423,50.2116
Byzantine Empire,1294,1304,251647.44331137722,POLITY,Byzantine Empire,Q112039853,,,,26.2784,40.2579
Kingdom of Sweden,1294,1313,198811.03854139996,POLITY,Sweden,Q34,sv_swedish_k_1,,,17.7817,59.4341
Principality of Smolensk,1294,1313,151032.65149578644,POLITY,Principality of Smolensk,Q1483495,,,,33.0083,55.0795
Eastern Ganga Kingdom,1294,1313,205937.35507623636,POLITY,Eastern Ganga dynasty,Q250515,in_ganga_k,,,84.1205,20.4676
Grand Duchy of Lithuania,1294,1313,91241.09688,POLITY,Grand Duchy of Lithuania,Q49683,lt_lithuania_grand_duc,,,24.0142,54.8009
Emirate of Granada,1294,1332,31106.40278654053,POLITY,Emirate of Granada,Q238445,,,,-3.7331,37.072
Yuan Dynasty,1294,1351,14249991.494234271,POLITY,Yuan dynasty,Q7313,cn_yuan_dyn,,,109.4221,43.7957
Kingdom of England,1294,1304,224712.7989313181,POLITY,Kingdom of England,Q179876,gb_england_plantagenet,,(Kingdom of England),-2.6866,51.7707
Kingdom of France,1294,1304,242840.04733747718,POLITY,Kingdom of France,Q207162,fr_capetian_k_2,,(Kingdom of France),1.8741,46.793
Khalji Dynasty,1294,1304,839845.5324120906,POLITY,Khalji dynasty,Q919071,in_delhi_sultanate,,(Delhi Sultanate),77.8913,27.8083
Principality of Achaea,1294,1313,14691.368116610893,POLITY,Principality of Achaea,Q332005,gr_achaea_principality,,,22.1962,37.7122
Grand Principality of Moscow,1294,1304,10205.726519052561,POLITY,Principality of Moscow,Q170770,ru_moskva_mongolian_period,,,37.3634,55.7594
Crown of Castile,1294,1304,353152.0453670985,POLITY,Crown of Castile,Q217196,es_castile_crown,,,-4.6431,40.4073
Kingdom of Scotland,1294,1304,86071.20070111276,POLITY,Kingdom of Scotland,Q230791,gb_scotland_k,,,-4.355,56.7374
Kingdom of Hungary,1294,1304,334132.4817537147,POLITY,Kingdom of Hungary,Q171150,hu_arpad_dyn,,,19.9166,46.6109
Principality of Pinsk,1294,1313,34385.67754,POLITY,Principality of Turov,Q671362,,,,26.6573,52.4178
Sukhothai Kingdom,1294,1343,395110.2830757076,POLITY,Sukhothai Kingdom,Q863279,th_sukhotai,,,100.5334,15.9602
Majapahit,1294,1343,404896.1986,POLITY,Majapahit,Q49326,id_majapahit_k,,,104.8128,-2.8997
Principality of Vladimir-Suzdal,1294,1304,215167.69751531322,POLITY,Vladimir-Suzdal,Q83546,ru_vladimir_suzdal,,,40.5844,58.6876
Ceylon,1294,1313,73532.27500724063,POLITY,Sri Lanka,Q918153,,,,80.6654,7.613
Makuria,1294,1406,212626.74904638308,POLITY,Makuria,Q829356,,,,32.5282,20.8177
Duchy of Opole,1294,1304,6703.564833338181,POLITY,Duchy of Opole,Q661980,pl_piast_dyn_2,,(Duchies of Poland),18.0837,50.444
Shan States,1294,1325,293416.7338659028,POLITY,Shan States,Q4765854,,,,97.4496,23.7832
Ilkhanate,1294,1304,3941078.1248005163,POLITY,Ilkhanate,Q178084,ir_il_khanate,,,53.5298,34.2003
Duchy of Racibórz,1294,1304,3361.947981928968,POLITY,Duchy of Racibórz,Q700117,pl_piast_dyn_2,,(Duchies of Poland),18.8709,49.8189
Empire of Trebizond,1294,1304,14923.67398246738,POLITY,Empire of Trebizond,Q178913,tr_trebizond_emp,,,38.4839,41.2303
(Kingdom of England),1294,1304,224712.7989313181,POLITY,Kingdom of England,Q179876,gb_england_plantagenet,Kingdom of England,,-2.6866,51.7707
House of Habsburg,1294,1304,59057.99503000591,POLITY,House of Habsburg,Q65968,de_empire_3,,(Holy Roman Empire),14.1535,47.7032
(Delhi Sultanate),1294,1304,839845.5324120906,POLITY,Delhi Sultanate,Q229411,in_delhi_sultanate,Khalji Dynasty,,77.8913,27.8083
Hafsid Dynasty,1294,1343,224190.0243258465,POLITY,Hafsid dynasty,Q752662,tn_hafsid_dyn,,,9.6284,34.6327
County of Brabant,1294,1304,13184.468261999431,POLITY,Landgraviate of Brabant,Q751868,de_empire_3,,(Holy Roman Empire),4.8986,51.1616
House of Wittelsbach,1294,1304,17777.948672389673,POLITY,House of Wittelsbach,Q131621,de_empire_3,,(Holy Roman Empire),12.523,48.5266
Hanthawaddy Kingdom,1294,1374,78655.89879878008,POLITY,Hanthawaddy Kingdom,Q1572529,,,,96.501,16.8306
Swiss Confederation,1294,1325,2970.994549202756,POLITY,Switzerland,Q39,de_empire_3,,(Holy Roman Empire),8.4827,46.9985
Kingdom of Serbia,1294,1304,79357.72097560705,POLITY,Kingdom of Serbia,Q241748,rs_serbia_k,,,20.6,42.7668
Armenian Kingdom of Cilicia,1294,1304,43640.062566494016,POLITY,Armenian Kingdom of Cilicia,Q335088,,,,35.5189,37.0834
Phayao Kingdom,1294,1332,5148.326647873233,POLITY,Phayao Kingdom,Q4202088,,,,100.3296,19.2636
(Allegiance of Ilkhanate to Yuan Dynasty),1294,1304,18191069.619034786,RELATION,Ilkhanate,Q178084,ir_il_khanate;cn_yuan_dyn,Yuan Dynasty;Ilkhanate,,98.6605,41.9482
County of Blôis,1294,1332,3658.445602932921,POLITY,County of Blois,Q19336869,fr_capetian_k_2,,(Kingdom of France),1.5379,47.5327
Myinsaing Kingdom,1294,1304,193596.6084837936,POLITY,Myinsaing Kingdom,Q3446205,,,,96.0218,21.0597
Second Bulgarian Empire,1294,1304,100460.79307840961,POLITY,Second Bulgarian Empire,Q420759,,,,25.7909,43.3519
Sunda Kingdom,1294,1474,62270.64787353531,POLITY,Sunda Kingdom,Q1469742,,,,107.5573,-6.9252
Chandela Kingdom,1294,1304,80125.50705491984,POLITY,Chandelas of Jejakabhukti,Q2039087,in_chandela_k,,,80.6646,24.6492
Lan Na Kingdom,1294,1343,73765.10141441385,POLITY,Lan Na,Q1059707,,,,99.8483,19.6704
Ngô Dynasty,1294,1313,140280.41661084085,POLITY,Ngô dynasty,Q703919,,,,105.4513,20.8714
Duchies of Poland,1294,1304,55490.06056163993,POLITY,Testament of Bolesław III Wrymouth,Q2984183,pl_piast_dyn_2,,(Duchies of Poland),18.7634,52.6458
Principality of Beloozero,1294,1332,10010.020679264167,POLITY,Principality of Beloozero,Q1967380,,,,38.0346,60.2744
Duchy of Greater Poland,1294,1304,25761.51621587626,POLITY,Duchy of Greater Poland,Q1515009,pl_piast_dyn_2,,(Duchies of Poland),16.9133,52.2522
(Kingdom of France),1294,1304,466248.39177703904,POLITY,Kingdom of France,Q207162,fr_capetian_k_2,Duchy of Brittany;Dauphiné;County of Blôis;County of Nevers;County of Foix;County of Anjou;Kingdom of Arles;County of Touraine;County of Flanders;County of Artois;Capetian House of Anjou;Kingdom of France;Duchy of Aquitaine;County of Périgord;County of Armagnac;County of Auvergne,,1.9144,46.7834
Kingdom of Syrmia,1294,1313,24036.08744150197,POLITY,Syrmia,Q1309492,,,,20.4685,44.286
Principality of Minsk,1294,1304,98908.38150075862,POLITY,Principality of Minsk,Q2662372,,,,28.4789,54.897
(Holy Roman Empire),1294,1304,1000765.1109772538,POLITY,Holy Roman Empire,Q12548,de_empire_3,Swiss Confederation;County of Holland;(Kingdom of Bohemia);County of Savoy;Republic of Florence;Principality of Orange;Kingdom of Bohemia;House of Luxembourg;House of Habsburg;House of Wittelsbach;House of Ascania;Teutonic Order;Margraviate of Brandenburg;Holy Roman Empire Minor States;Duchy of Bavaria;County of Brabant;Patriarchate of Aquileia,,12.6079,50.3368
Duchy of Sandomierz,1294,1304,25686.369231567205,POLITY,Duchy of Sandomierz,Q16933165,pl_piast_dyn_2,,(Duchies of Poland),21.7624,50.8537
County of Foix,1294,1332,8647.585774714782,POLITY,County of Foix,Q1481436,fr_capetian_k_2,,(Kingdom of France),0.3914,43.1481
Kashmir,1294,1325,201709.18615094098,POLITY,Kashmir,Q43100,,,,76.8034,33.9329
Sultanate of Kedah,1294,1374,18586.48297773562,POLITY,Kedah Sultanate,Q1317579,,,,100.4175,6.1944
Chagatai Khanate,1294,1325,2460789.8809825694,POLITY,Chagatai Khanate,Q487829,uz_chagatai_khanate,,,76.3311,40.9883
House of Luxembourg,1294,1362,5714.584964667363,POLITY,House of Luxembourg,Q122293,de_empire_3,,(Holy Roman Empire),5.7977,49.9069
Crown of Aragon,1294,1304,122292.67710094909,POLITY,Crown of Aragon,Q204920,es_aragon_crown,,,2.6907,40.5117
Golden Horde,1294,1304,4933986.473833399,POLITY,Golden Horde,Q79965,ru_golden_horde,,,55.4087,49.6243
Galicia-Volhynia,1294,1304,132427.9758688748,POLITY,Kingdom of Galicia-Volhynia,Q239502,,,,24.0014,50.4636
County of Anjou,1294,1325,25131.32234228998,POLITY,County of Anjou,Q2991084,fr_capetian_k_2,,(Kingdom of France),0.0774,47.7152
Principality of Turov,1294,1313,28993.79973621932,POLITY,Principality of Turov,Q671362,,,,29.0405,52.3363
(Allegiance of Chagatai Khanate to Yuan Dynasty),1294,1325,16710781.375216872,RELATION,Chagatai Khanate,Q487829,uz_chagatai_khanate;cn_yuan_dyn,Yuan Dynasty;Chagatai Khanate,,104.792,43.4029
Mamluk Sultanate,1294,1343,1468646.1005294216,POLITY,Mamluk Sultanate,Q282428,eg_mamluk_sultanate_1,,,34.0101,28.1421
House of Anjou-Sicily,1294,1325,701.1008442,POLITY,Capetian House of Anjou,Q939200,,,,19.6004,40.2465
(Kingdom of Bohemia),1294,1304,107597.82777250085,POLITY,Kingdom of Bohemia,Q42585,cz_bohemian_k_1,Kingdom of Bohemia,(Holy Roman Empire),16.5244,49.8449
Tver,1294,1304,7059.995166416298,POLITY,Tver,Q2288,,,,36.8932,57.283
(Personal union of Kingdom of Bohemia with Kingdom of Poland),1305,1313,313981.2222304313,RELATION,Wenceslaus II of Bohemia,Q155581,cz_bohemian_k_1;pl_piast_dyn_2,Duchy of Głogów;Duchy of Jawor;(Kingdom of Bohemia);Duchy of Legnica;(Kingdom of Poland);Kingdom of Poland;Kingdom of Bohemia,,18.0366,50.5749
Beylik of Aydin,1305,1325,7982.546812153832,POLITY,Aydinids,Q717112,,,,27.9298,37.7775
Empire of Trebizond,1305,1332,14971.642530942623,POLITY,Empire of Trebizond,Q178913,tr_trebizond_emp,,,38.4783,41.2292
(Kingdom of England),1305,1313,311102.3216,POLITY,Kingdom of England,Q179876,gb_england_plantagenet,Kingdom of England,,-3.1923,53.2685
House of Habsburg,1305,1313,60591.313641761764,POLITY,House of Habsburg,Q65968,de_empire_3,,(Holy Roman Empire),14.0361,47.7203
(Kingdom of Poland),1305,1313,158109.25723840055,POLITY,Kingdom of Poland,Q577867,pl_piast_dyn_2,Kingdom of Poland;Duchy of Głogów;Duchy of Legnica;Duchy of Jawor,,18.9732,51.6788
Ilkhanate,1305,1313,3709418.3584930655,POLITY,Ilkhanate,Q178084,ir_il_khanate,,,54.9282,33.8866
Principality of Vladimir-Suzdal,1305,1313,188331.37527633936,POLITY,Vladimir-Suzdal,Q83546,ru_vladimir_suzdal,,,40.9429,58.9905
Duchy of Athens,1305,1313,8144.146045190507,POLITY,Duchy of Athens,Q334714,,,,23.2399,38.3577
Beylik of Karasi,1305,1313,18053.42383450225,POLITY,Karasids,Q941887,,,,27.7233,39.42
Beylik of Hamid,1305,1325,57306.95634276229,POLITY,Hamidids,Q2410637,,,,29.9956,37.6077
Kingdom of Hungary,1305,1313,291761.2191576503,POLITY,Kingdom of Hungary,Q171150,hu_later_dyn,,,20.2343,46.3158
Duchy of Jawor,1305,1313,3584.5996545161943,POLITY,Duchy of Jawor,Q561204,pl_piast_dyn_2,,(Kingdom of Poland),16.0368,51.093
Grand Principality of Moscow,1305,1313,42296.67402294938,POLITY,Principality of Moscow,Q170770,ru_moskva_mongolian_period,,,37.8124,56.096
Crown of Castile,1305,1332,352986.89387538325,POLITY,Crown of Castile,Q217196,es_castile_crown,,,-4.6437,40.4056
Khalji Dynasty,1305,1313,1013845.688167614,POLITY,Khalji dynasty,Q919071,in_delhi_sultanate,,(Delhi Sultanate),77.0316,27.0489
Duchy of Legnica,1305,1313,5277.735111,POLITY,Duchy of Legnica,Q570740,pl_piast_dyn_2,,(Kingdom of Poland),16.6297,50.9887
Kingdom of England,1305,1313,311102.3216,POLITY,Kingdom of England,Q179876,gb_england_plantagenet,,(Kingdom of England),-3.1923,53.2685
Kingdom of France,1305,1313,252751.08963490094,POLITY,Kingdom of France,Q207162,fr_capetian_k_2,,(Kingdom of France),1.8706,46.7649
Beylik of Sinop,1305,1325,13695.159631350227,POLITY,Candar dynasty,Q2096678,,,,35.1543,41.522
Eshrefids,1305,1313,13288.556744787005,POLITY,Eshrefids,Q1386189,,,,31.6982,37.6845
Byzantine Empire,1305,1313,171727.80309327113,POLITY,Byzantine Empire,Q112039853,,,,24.8876,40.606
Malaya,1305,1343,143273.2636071025,POLITY,Malaya,Q1479726,,,,102.2056,4.0376
Duchy of Bavaria,1305,1325,35188.262271932705,POLITY,Duchy of Bavaria,Q47261,de_empire_3,,(Holy Roman Empire),10.9681,48.7595
Kingdom of Bohemia,1305,1313,155930.78256961686,POLITY,Kingdom of Bohemia,Q42585,cz_bohemian_k_1,,(Holy Roman Empire);(Kingdom of Bohemia),17.0398,49.4007
(Allegiance of Golden Horde to Yuan Dynasty),1305,1313,19176659.614136703,RELATION,Golden Horde,Q79965,ru_golden_horde;cn_yuan_dyn,Yuan Dynasty;Golden Horde,,94.5873,45.396
Holy Roman Empire Minor States,1305,1313,556088.9926011557,POLITY,Holy Roman Empire,Q12548,de_empire_3,,(Holy Roman Empire),9.5306,49.4465
Germiyanids,1305,1325,22871.17295764841,POLITY,Germiyanids,Q1324889,,,,29.7739,39.1469
