GroupID,GroupSize,Tile,EntryIndex,LastNameSegment,StackDepth,Role,Overlays,OverlaidBy,AreaKm2,GroupWindowFrom,GroupWindowTo,DistinctWindows,MaxIntersectionRatio,ConfirmedByLog,AllOwnersEver
390,2,125/020,259,Hermionis,1,BASE,,Methana; Methana/Asinoe (100% of THIS entity covered) [-425.5..-1.0],552.9,-425.5,-1.0,3,1.0,,Anti Macedon Alliance; Antigonid Ally; Antigonid Kingdom; Delian League; Domain of Cassander; Domain of Polyperchon; Greek Alliance; Hellenic League; Hermionis; Kalaurian Amphictiony; Kingdom of Macedon; Macedonian Ally; Peloponnesian League; Troezen
390,2,125/020,505,Methana; Methana/Asinoe,2,OVERLAY,Hermionis (100% of its own area) [-425.5..-1.0],,52.8,-425.5,-1.0,3,1.0,,Delian League; Kingdom of Macedonia; Ptolemaic Kingdom
391,2,125/020,288,Athens; Attica,,AMBIGUOUS (cyclic evidence),,,647.6,-411.9,-1.0,24,1.0,,Anti Macedon Alliance; Anti Spartan Alliance; Antigonid Ally; Antigonid Kingdom; Athens; Delian League; Domain of Cassander; Greek Alliance; Hellenic League; Kingdom of Macedon; Kingdom of Macedonia; Macedonian Ally; Peloponnesian League; Second Athenian League
391,2,125/020,563,Boeotia; Boeotian League; Eretria; Tanagra; Thebes,,AMBIGUOUS (cyclic evidence),,,18.7,-411.9,-1.0,24,1.0,,Aetolian League; Anti Spartan Alliance; Antigonid Ally; Antigonid Kingdom; Boeotia; Domain of Cassander; Kingdom of Macedon; Peloponnesian League; Tanagra; Theban Ally; Thebes
392,2,125/020,300,Chalcis,,AMBIGUOUS (cyclic evidence),,,2379.5,-377.7,-294.2,5,1.0,,Anti Spartan Alliance; Antigonid Ally; Antigonid Kingdom; Athens; Chalcis; Delian League; Domain of Cassander; Euboea; Greek Alliance; Kingdom of Macedon; Macedonian Ally; Peloponnesian League; Persian Vassal; Revolt; Second Athenian League; Theban Ally
392,2,125/020,684,Oreus/Hestiaea; Revolt,,AMBIGUOUS (cyclic evidence),,,576.4,-377.7,-294.2,5,1.0,,Antigonid Ally; Antigonid Kingdom; Domain of Cassander; Euboea; Kingdom of Macedon; Macedonian Ally; Peloponnesian League; Revolt; Second Athenian League; Theban Ally
393,2,125/020,300,Chalcis,1,BASE,,Oreus/Hestiaea (100% of THIS entity covered) [-380.5..-377.7],2379.5,-380.5,-377.7,1,1.0,,Anti Spartan Alliance; Antigonid Ally; Antigonid Kingdom; Athens; Chalcis; Delian League; Domain of Cassander; Euboea; Greek Alliance; Kingdom of Macedon; Macedonian Ally; Peloponnesian League; Persian Vassal; Revolt; Second Athenian League; Theban Ally
393,2,125/020,667,Oreus/Hestiaea,2,OVERLAY,Chalcis (100% of its own area) [-380.5..-377.7],,127.3,-380.5,-377.7,1,1.0,,Peloponnesian League; Stasis
394,2,125/020,661,Thebes,2,OVERLAY,Thebes (100% of its own area) [-382.3..-378.8],,149.0,-382.3,-378.8,1,1.0,,Kingdom of Macedon; Peloponnesian League; Stasis
394,2,125/020,668,Thebes,1,BASE,,Thebes (100% of THIS entity covered) [-382.3..-378.8],921.6,-382.3,-378.8,1,1.0,,Antigonid Ally; Boeotia; Domain of Cassander; Kingdom of Macedon; Macedonian Ally; Second Athenian League; Thebes
395,2,125/020,256,Garrison,2,OVERLAY,Ambracia (100% of its own area) [-338.2..-322.1],,169.1,-338.2,-322.1,2,1.0,,Anti Spartan Alliance; Corinthia; Delian League; Greek Alliance; Kingdom of Macedon; Peloponnesian League
395,2,125/020,774,Ambracia,1,BASE,,Garrison (100% of THIS entity covered) [-338.2..-322.1],559.3,-338.2,-322.1,2,1.0,,Ambracia; Domain of Cassander; Domain of Polyperchon; Kingdom of Epirus; Kingdom of Macedon; Kingdom of Macedonia; Macedonian Ally
396,2,125/020,782,Elis,1,BASE,,Antigonid Ally; Garrison (100% of THIS entity covered) [-314.2..-313.2],1503.0,-314.2,-313.2,2,1.0,,Anti Macedon Alliance; Antigonid Ally; Domain of Cassander; Elis; Hellenic League; Kingdom of Macedon; Macedonian Ally; Peloponnesian League
396,2,125/020,925,Antigonid Ally; Garrison,2,OVERLAY,Elis (100% of its own area) [-314.2..-313.2],,31.5,-314.2,-313.2,2,1.0,,Antigonid Ally; Domain of Antigonus
397,2,125/020,790,Arcadia; Arcadian League,,AMBIGUOUS (cyclic evidence),,,2615.9,-303.5,-268.2,5,1.0,,Anti Macedon Alliance; Antigonid Ally; Antigonid Kingdom; Arcadian League; Domain of Cassander; Kingdom of Macedon; Macedonian Ally; Peloponnesian League
397,2,125/020,953,Mantineia,,AMBIGUOUS (cyclic evidence),,,323.1,-303.5,-268.2,5,1.0,,Anti Macedon Alliance; Antigonid Ally; Antigonid Kingdom; Arcadian League; Kingdom of Macedon; Mantineia
398,2,125/020,517,Arcadian League; Tegea,,AMBIGUOUS (cyclic evidence),,,288.2,-331.2,-1.0,12,1.0,,Anti Macedon Alliance; Antigonid Ally; Antigonid Kingdom; Arcadian League; Domain of Cassander; Domain of Polyperchon; Kingdom of Macedon; Peloponnesian League; Stasis; Tegea
398,2,125/020,791,Megalopolis; Stasis,,AMBIGUOUS (cyclic evidence),,,1702.5,-331.2,-1.0,12,1.0,,Antigonid Ally; Antigonid Kingdom; Domain of Cassander; Kingdom of Macedon; Macedonian Ally; Megalopolis; Stasis; Theban Ally
399,2,125/020,835,Thessaly,1,BASE,,Pherae (100% of THIS entity covered) [-349.5..-349.2],5332.4,-349.5,-349.2,1,1.0,,Antigonid Kingdom; Domain of Cassander; Hellenic League; Kingdom of Epirus; Kingdom of Lysimakhos; Kingdom of Macedon; Kingdom of Macedonia; Macedon; Macedonian Ally; Thessaly
399,2,125/020,838,Pherae,2,OVERLAY,Thessaly (100% of its own area) [-349.5..-349.2],,580.3,-349.5,-349.2,1,1.0,,Pherae
400,2,125/020,958,Phocis,1,BASE,,Garrison (100% of THIS entity covered) [-287.6..-285.5],1517.9,-287.6,-285.5,1,0.997,,Phocis
400,2,125/020,981,Garrison,2,OVERLAY,Phocis (100% of its own area) [-287.6..-285.5],,48.5,-287.6,-285.5,1,0.997,,Antigonid Kingdom
401,2,125/020,979,Thessaly,2,OVERLAY,Kingdom of Macedonia (4% of its own area) [-277.0..-273.3],,1250.7,-277.0,-273.3,2,1.0,,Antigonid Kingdom; Kingdom of Epirus; Kingdom of Macedonia; Macedon; Thessaly
401,2,125/020,986,Kingdom of Macedonia,1,BASE,,Thessaly (4% of THIS entity covered) [-277.0..-273.3],46.3,-277.0,-273.3,2,1.0,,Kingdom of Macedonia; Macedon
402,2,125/025,19,Lesbos,1,BASE,,Garrison; Mytilene (100% of THIS entity covered) [-378.7..-333.4],1649.9,-378.7,-333.4,3,1.0,,Aeolian League; Aeolians; Antigonid Kingdom; Arzawa; Delian League; Domain of Antigonus; Greece; Greek Alliance; Ionian League; Kingdom of Lysimakhos; Kingdom of Macedon; Lesbos; Macedonian Ally; New Hittite Kingdom; Peloponnesian League; Persian Empire; Revolt; UNKNOWN
402,2,125/025,511,Garrison; Mytilene,2,OVERLAY,Lesbos (100% of its own area) [-378.7..-333.4],,356.7,-378.7,-333.4,3,1.0,,Anti Spartan Alliance; Kingdom of Macedon; Second Athenian League
403,2,125/025,93,Amorgos,2,OVERLAY,Kingdom of Macedonia (34% of its own area) [-246.4..-1.0],,120.0,-246.4,-1.0,1,1.0,,Antigonid Ally; Cycladic Islands; Delian League; Domain of Cassander; Greece; Ionians; Kingdom of Macedon; Macedonian Ally; Mycenaeans; Peloponnesian League; Ptolemaic Kingdom; Second Athenian League; UNKNOWN
403,2,125/025,740,Kingdom of Macedonia,1,BASE,,Amorgos (34% of THIS entity covered) [-246.4..-1.0],40.5,-246.4,-1.0,1,1.0,,Kingdom of Macedonia
404,2,125/025,184,Lukka,1,BASE,,Lukka (100% of THIS entity covered) [-1421.5..-1417.5],14700.7,-1421.5,-1417.5,1,1.0,create Ahhiyan Lukka (overlay); create expanded Ahhiya in Lukka (overlay),Arzawa; Lukka; New Hittite Kingdom
404,2,125/025,195,Lukka,2,OVERLAY,Lukka (100% of its own area) [-1421.5..-1417.5],,3205.3,-1421.5,-1417.5,1,1.0,create Ahhiyan Lukka (overlay); create expanded Ahhiya in Lukka (overlay),Ahhiya
405,2,125/025,184,Lukka,1,BASE,,Lukka (100% of THIS entity covered) [-1417.5..-1408.5],14700.7,-1417.5,-1408.5,4,1.0,create expanded Ahhiya in Lukka (overlay); create expanded Zippasla in W Lukka (overlay),Arzawa; Lukka; New Hittite Kingdom
405,2,125/025,197,Lukka,2,OVERLAY,Lukka (100% of its own area) [-1417.5..-1408.5],,6431.6,-1417.5,-1408.5,4,1.0,create expanded Ahhiya in Lukka (overlay); create expanded Zippasla in W Lukka (overlay),Ahhiya; New Hittite Kingdom; Zippasla
406,2,125/025,184,Lukka,1,BASE,,Lukka (100% of THIS entity covered) [-1408.5..-1395.5],14700.7,-1408.5,-1395.5,1,1.0,create expanded Zippasla in W Lukka (overlay),Arzawa; Lukka; New Hittite Kingdom
406,2,125/025,200,Lukka,2,OVERLAY,Lukka (100% of its own area) [-1408.5..-1395.5],,10363.9,-1408.5,-1395.5,1,1.0,create expanded Zippasla in W Lukka (overlay),Zippasla
407,2,125/025,185,Arzawa,,AMBIGUOUS (cyclic evidence),,,14959.6,-1475.5,-1201.5,10,1.0,create Ahhiyan Lukka (overlay); create expanded Ahhiya in Lukka (overlay); create expanded Zippasla in W Lukka (overlay),Ahhiya; Arzawa; New Hittite Kingdom
407,2,125/025,189,Milawata; Miletus; Sea Peoples,,AMBIGUOUS (cyclic evidence),,,274.3,-1475.5,-1201.5,10,1.0,create Ahhiyan Lukka (overlay); create expanded Ahhiya in Lukka (overlay); create expanded Zippasla in W Lukka (overlay),Ahhiya; Arzawa; Ionians; Mycenaeans; New Hittite Kingdom; Sea Peoples
408,2,125/025,256,Aeolian League,1,BASE,,Lydia (100% of THIS entity covered) [-671.5..-557.5],8402.0,-671.5,-557.5,1,1.0,,Aeolian League; Lydia
408,2,125/025,265,Lydia,2,OVERLAY,Aeolian League (100% of its own area) [-671.5..-557.5],,391.0,-671.5,-557.5,1,1.0,,Lydia
409,2,125/025,259,Lydia,2,OVERLAY,Miletus (3% of its own area) [-556.5..-547.1],,9691.6,-556.5,-547.1,1,1.0,,Ionian League; Lydia
409,2,125/025,303,Miletus,1,BASE,,Lydia (3% of THIS entity covered) [-556.5..-547.1],274.3,-556.5,-547.1,1,1.0,,Domain of Ptolemy; Ionian League; Macedonian Ally; Persian Empire; Revolt of Mausolus; Revolt of Pissuthnes
410,2,125/025,267,Lydia,1,BASE,,Sigeion (100% of THIS entity covered) [-650.5..-547.1],9026.8,-650.5,-547.1,3,1.0,,Lydia
410,2,125/025,287,Sigeion,2,OVERLAY,Lydia (100% of its own area) [-650.5..-547.1],,31.6,-650.5,-547.1,3,1.0,,Aeolians; Athens
411,2,125/025,284,Cnidus,2,OVERLAY,Karia (100% of its own area) [-394.2..-365.7],,304.7,-394.2,-365.7,2,1.0,,Anti Spartan Alliance; Dorians; Peloponnesian League; Ptolemaic Kingdom; Rhodos
411,2,125/025,298,Karia,1,BASE,,Cnidus (100% of THIS entity covered) [-394.2..-365.7],5392.1,-394.2,-365.7,2,1.0,,Carians; Ionian League; Kingdom of Macedon; Lydia; Persian Empire; Revolt; Revolt of Mausolus; Revolt of Pissuthnes
412,2,125/025,310,Hellespontine Phrygia,1,BASE,,Peloponnesian League (100% of THIS entity covered) [-405.1..-404.7],8422.9,-405.1,-404.7,1,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Mysians; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
412,2,125/025,382,Peloponnesian League,2,OVERLAY,Hellespontine Phrygia (100% of its own area) [-405.1..-404.7],,2395.6,-405.1,-404.7,1,1.0,,Delian League; Peloponnesian League
413,2,125/025,310,Hellespontine Phrygia,1,BASE,,Kingdom of Macedon (100% of THIS entity covered) [-336.5..-334.5],8422.9,-336.5,-334.5,1,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Mysians; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
413,2,125/025,557,Kingdom of Macedon,2,OVERLAY,Hellespontine Phrygia (100% of its own area) [-336.5..-334.5],,232.3,-336.5,-334.5,1,1.0,,Kingdom of Macedon
414,2,125/025,287,Sigeion,2,OVERLAY,Hellespontine Phrygia (100% of its own area) [-542.5..-513.8],,31.6,-542.5,-513.8,1,1.0,,Aeolians; Athens
414,2,125/025,310,Hellespontine Phrygia,1,BASE,,Sigeion (100% of THIS entity covered) [-542.5..-513.8],8422.9,-542.5,-513.8,1,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Mysians; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
415,2,125/025,313,Lydia,,AMBIGUOUS (cyclic evidence),,,26799.7,-401.6,-301.4,9,0.4,,Antigonid Kingdom; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Persian Empire; Revolt of Autophradates; Revolt of Cyrus the Younger; Revolt of Pissuthnes; Seleucid Kingdom
415,2,125/025,325,Hellespontine Phrygia; Revolt of Ariobarzanes; Revolt of Artabazus,,AMBIGUOUS (cyclic evidence),,,6633.2,-401.6,-301.4,9,0.4,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus
416,2,125/025,325,Hellespontine Phrygia,1,BASE,,Kingdom of Macedon (100% of THIS entity covered) [-336.4..-334.5],6633.2,-336.4,-334.5,1,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus
416,2,125/025,559,Kingdom of Macedon,2,OVERLAY,Hellespontine Phrygia (100% of its own area) [-336.4..-334.5],,325.9,-336.4,-334.5,1,1.0,,Kingdom of Macedon
417,2,125/025,598,Greater Phrygia,1,BASE,,Lycia (100% of THIS entity covered) [-310.6..-306.2],6431.6,-310.6,-306.2,2,1.0,,Antigonid Kingdom; Domain of Antigonus; Kingdom of Macedon; Revolt of Antigonus
417,2,125/025,631,Lycia,2,OVERLAY,Greater Phrygia (100% of its own area) [-310.6..-306.2],,3205.3,-310.6,-306.2,2,1.0,,Domain of Ptolemy
418,2,125/025,644,Karia,2,OVERLAY,Ptolemaic Kingdom (7% of its own area) [-285.5..-281.6],,3163.3,-285.5,-281.6,1,1.0,,Antigonid Kingdom; Kingdom of Lysimakhos; Seleucid Kingdom
418,2,125/025,663,Ptolemaic Kingdom,1,BASE,,Karia (7% of THIS entity covered) [-285.5..-281.6],214.4,-285.5,-281.6,1,1.0,,Ptolemaic Kingdom
419,2,125/025,386,Antigonid Kingdom; Miletus,2,OVERLAY,Karia (100% of its own area) [-287.3..-282.8],,274.3,-287.3,-282.8,2,1.0,,Antigonid Kingdom; Domain of Antigonus; Kingdom of Lysimakhos; Peloponnesian League; Ptolemaic Ally; Ptolemaic Kingdom; Revolt; Seleucid Kingdom; Stasis
419,2,125/025,645,Karia,1,BASE,,Antigonid Kingdom; Miletus (100% of THIS entity covered) [-287.3..-282.8],21119.9,-287.3,-282.8,2,1.0,,Kingdom of Lysimakhos; Seleucid Kingdom
420,2,125/025,284,Cnidus,2,OVERLAY,Peraia (100% of its own area) [-272.5..-257.5],,304.7,-272.5,-257.5,1,1.0,,Anti Spartan Alliance; Dorians; Peloponnesian League; Ptolemaic Kingdom; Rhodos
420,2,125/025,686,Peraia,1,BASE,,Cnidus (100% of THIS entity covered) [-272.5..-257.5],1459.6,-272.5,-257.5,1,1.0,,Rhodos
421,2,125/025,687,Ptolemaic Kingdom,1,BASE,,Revolt (100% of THIS entity covered) [-260.5..-258.8],8040.3,-260.5,-258.8,1,1.0,,Ptolemaic Kingdom
421,2,125/025,724,Revolt,2,OVERLAY,Ptolemaic Kingdom (100% of its own area) [-260.5..-258.8],,274.3,-260.5,-258.8,1,1.0,,Revolt
422,2,125/030,188,Salamis,1,BASE,,Stasis (100% of THIS entity covered) [-350.4..-350.3],1551.5,-350.4,-350.3,1,1.0,,Antigonid Kingdom; Cypriot Kingdoms; Domain of Ptolemy; Egypt: Twenty Sixth Dynasty; Greek Alliance; Kingdom of Macedon; Neo Assyrian Tributary; Persian Empire; Ptolemaic Kingdom; Revolt of Ptolemy; Salamis; Stasis; UNKNOWN
422,2,125/030,227,Stasis,2,OVERLAY,Salamis (100% of its own area) [-350.4..-350.3],,208.0,-350.4,-350.3,1,1.0,,Stasis
423,2,125/030,34,Tabal,2,OVERLAY,Que (39% of its own area) [-1180.5..-1000.1],,4798.3,-1180.5,-1000.1,1,1.0,form Luwian Que (an overlay for now),Kingdom of Adanaya; Kingdom of Mitanni; Kizzuwatna; New Hittite Kingdom; Old Hittite Kingdom; Tabal
423,2,125/030,119,Que,1,BASE,,Tabal (39% of THIS entity covered) [-1180.5..-1000.1],1859.4,-1180.5,-1000.1,1,1.0,form Luwian Que (an overlay for now),Antigonid Kingdom; Domain of Antigonus; Domain of Philoxenos; Kingdom of Macedon; Neo Assyrian Empire; Neo Assyrian Tributary; Neo-Babylonian Empire; Persian Empire; Que; Revolt
424,2,125/030,36,Mira,1,BASE,,Occupied territory (100% of THIS entity covered) [-1285.5..-1260.5],7326.9,-1285.5,-1260.5,1,1.0,,Arzawa; New Hittite Kingdom; Old Hittite Kingdom; Zippasla
424,2,125/030,103,Occupied territory,2,OVERLAY,Mira (100% of its own area) [-1285.5..-1260.5],,2388.0,-1285.5,-1260.5,1,1.0,,Lukka
425,2,125/030,55,Lukka,,AMBIGUOUS (cyclic evidence),,,11032.0,-1432.3,-1415.5,7,1.0,create Zippasla (temp overlay) in N Lukka; create expanded Ahhiya in Lukka (overlay),Ahhiya; Arzawa; Lukka; New Hittite Kingdom; Zippasla
425,2,125/030,65,Zippasla,,AMBIGUOUS (cyclic evidence),,,3020.0,-1432.3,-1415.5,7,1.0,create Zippasla (temp overlay) in N Lukka; create expanded Ahhiya in Lukka (overlay),Ahhiya; Arzawa; New Hittite Kingdom; Zippasla
426,2,125/030,119,Kilikia; Neo-Babylonian Empire; Que; Que province,,AMBIGUOUS (cyclic evidence),,,1859.4,-660.5,-527.5,4,1.0,,Antigonid Kingdom; Domain of Antigonus; Domain of Philoxenos; Kingdom of Macedon; Neo Assyrian Empire; Neo Assyrian Tributary; Neo-Babylonian Empire; Persian Empire; Que; Revolt
426,2,125/030,152,Soli,,AMBIGUOUS (cyclic evidence),,,78.8,-660.5,-527.5,4,1.0,,Dorians
427,2,125/030,128,Cilicia; Cimmerians; Hilakku; Que province,2,OVERLAY,Holmi (1% of its own area) [-658.5..-547.1],,10231.4,-658.5,-547.1,4,1.0,,Cilicia; Cimmerians; Hilakku; Neo Assyrian Empire; Neo Assyrian Tributary; Phrygian Kingdom; Que; Tabal
427,2,125/030,154,Holmi,1,BASE,,Cilicia; Cimmerians; Hilakku; Que province (1% of THIS entity covered) [-658.5..-547.1],124.1,-658.5,-547.1,4,1.0,,Ionians
428,2,125/030,171,Greater Phrygia; Revolt of Antigonus,,AMBIGUOUS (cyclic evidence),,,2531.1,-321.9,-313.3,4,1.0,,Antigonid Kingdom; Domain of Antigonus; Ionian League; Kingdom of Macedon; Lycians; Lydia; Persian Empire; Revolt of Antigonus; Revolt of Autophradates; Revolt of Pissuthnes
428,2,125/030,246,Domain of Asandros; Karia,,AMBIGUOUS (cyclic evidence),,,2.3,-321.9,-313.3,4,1.0,,Antigonid Kingdom; Domain of Antigonus; Domain of Asandros; Kingdom of Lysimakhos; Kingdom of Macedon; Ptolemaic Ally; Seleucid Kingdom
429,2,125/030,176,Hellespontine Phrygia,,AMBIGUOUS (cyclic evidence),,,1323.6,-323.4,-301.4,6,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Persian Empire; Revolt; Revolt of Datames; Seleucid Kingdom
429,2,125/030,245,Paphlagonia,,AMBIGUOUS (cyclic evidence),,,20.6,-323.4,-301.4,6,1.0,,Antigonid Kingdom; Domain of Antigonus; Paphlagonia; Revolt of Eumenes
430,2,125/030,180,Greater Phrygia,1,BASE,,Aspendos (100% of THIS entity covered) [-468.2..-411.4],102826.1,-468.2,-411.4,1,1.0,,Antigonid Kingdom; Domain of Antigonus; Kingdom of Macedon; Persian Empire; Revolt of Antigonus; Revolt of Cyrus the Younger
430,2,125/030,209,Aspendos,2,OVERLAY,Greater Phrygia (100% of its own area) [-468.2..-411.4],,309.8,-468.2,-411.4,1,1.0,,Delian League
431,2,125/030,166,Pisidians,2,OVERLAY,Greater Phrygia (100% of its own area) [-277.5..-1.0],,12254.8,-277.5,-1.0,1,1.0,,Pisidians; UNKNOWN
431,2,125/030,287,Greater Phrygia,1,BASE,,Pisidians (100% of THIS entity covered) [-277.5..-1.0],106782.6,-277.5,-1.0,1,1.0,,Kingdom of Lysimakhos; Seleucid Kingdom
432,2,125/035,85,Yamkhad,1,BASE,,Rebel Aranzik (100% of THIS entity covered) [-1695.5..-1690.5],73681.7,-1695.5,-1690.5,1,1.0,,Yamkhad
432,2,125/035,111,Rebel Aranzik,2,OVERLAY,Yamkhad (100% of its own area) [-1695.5..-1690.5],,1251.0,-1695.5,-1690.5,1,1.0,,Rebel Aranzik
433,2,125/035,87,Emar,2,OVERLAY,Hanigalbat (26% of its own area) [-1248.5..-1199.5],,10289.7,-1248.5,-1199.5,1,0.258,,Amorite Mari; Babylonian Tributary; Kingdom of Assyria; Kingdom of Babylon; Kingdom of Mitanni; Kingdom of Terqa; New Hittite Kingdom
433,2,125/035,270,Hanigalbat,1,BASE,,Emar (26% of THIS entity covered) [-1248.5..-1199.5],17487.8,-1248.5,-1199.5,1,0.258,,Middle Assyrian Empire
434,2,125/035,113,Kingdom of Kanesh,1,BASE,,Kingdom of Kussara (100% of THIS entity covered) [-1800.5..-1780.5],20417.0,-1800.5,-1780.5,1,1.0,,Hittites; Kingdom of Kanesh; Kingdom of Kussara; New Hittite Kingdom; Old Hittite Kingdom
434,2,125/035,115,Kingdom of Kussara,2,OVERLAY,Kingdom of Kanesh (100% of its own area) [-1800.5..-1780.5],,6381.7,-1800.5,-1780.5,1,1.0,,Kingdom of Kussara
435,2,125/035,104,Kizzuwatna,1,BASE,,Kizzuwatna (100% of THIS entity covered) [-1387.2..-1385.5],23040.2,-1387.2,-1385.5,1,1.0,create Hittite Kizzu (temp overlay),Kingdom of Adanaya; Kingdom of Mitanni; Kizzuwatna; New Hittite Kingdom; Old Hittite Kingdom
435,2,125/035,189,Kizzuwatna,2,OVERLAY,Kizzuwatna (100% of its own area) [-1387.2..-1385.5],,7077.8,-1387.2,-1385.5,1,1.0,create Hittite Kizzu (temp overlay),New Hittite Kingdom
436,2,125/035,138,Aleppo; Yamkhad,2,OVERLAY,Carchemish (43% of its own area) [-1580.5..-1465.3],,56169.7,-1580.5,-1465.3,3,1.0,,Egypt: New Kingdom; Kingdom of Mitanni; Old Hittite Kingdom; Yamkhad
436,2,125/035,145,Carchemish,1,BASE,,Aleppo; Yamkhad (43% of THIS entity covered) [-1580.5..-1465.3],24028.3,-1580.5,-1465.3,3,1.0,,Kingdom of Mitanni
437,2,125/035,236,Middle Assyrian Empire,1,BASE,,Mitanni (100% of THIS entity covered) [-1275.5..-1269.5],19492.7,-1275.5,-1269.5,1,1.0,W part of Hanigalbat to Hittites (temp overlay),Bit-Zamani; Hurrian Kingdom; Kingdom of Assyria; Kingdom of Mitanni; Middle Assyrian Empire; Neo Assyrian Tributary; Neo-Assyrian Empire; Neo-Babylonian Empire; New Hittite Kingdom; Phrygians
437,2,125/035,268,Mitanni,2,OVERLAY,Middle Assyrian Empire (100% of its own area) [-1275.5..-1269.5],,7849.1,-1275.5,-1269.5,1,1.0,W part of Hanigalbat to Hittites (temp overlay),New Hittite Kingdom
438,2,125/035,236,Bit-Zamani; Kingdom of Assyria; Neo-Assyrian Empire,,AMBIGUOUS (cyclic evidence),,,19492.7,-1076.5,-856.8,10,0.403,create Bit Halupe from S overlay on Kadmuhu,Bit-Zamani; Hurrian Kingdom; Kingdom of Assyria; Kingdom of Mitanni; Middle Assyrian Empire; Neo Assyrian Tributary; Neo-Assyrian Empire; Neo-Babylonian Empire; New Hittite Kingdom; Phrygians
438,2,125/035,306,Bit-Adini,,AMBIGUOUS (cyclic evidence),,,33866.6,-1076.5,-856.8,10,0.403,create Bit Halupe from S overlay on Kadmuhu,Aram-Naharim; Bit-Adini; Middle Assyrian Empire; Neo Assyrian Tributary; Neo-Assyrian Empire; Neo-Babylonian Empire
439,2,125/035,227,Upper Land,1,BASE,,Kalasma (100% of THIS entity covered) [-1324.5..-1321.5],38455.4,-1324.5,-1321.5,1,1.0,,Hittites; New Hittite Kingdom
439,2,125/035,256,Kalasma,2,OVERLAY,Upper Land (100% of its own area) [-1324.5..-1321.5],,3344.7,-1324.5,-1321.5,1,1.0,,Kalasma
440,2,125/035,198,Nuhashshi,1,BASE,,Nuhashshi (100% of THIS entity covered) [-1370.5..-1368.6],11327.0,-1370.5,-1368.6,1,1.0,create new small Mitanni Carchemish (temp overlay),Kingdom of Mitanni; New Hittite Kingdom; Nuhashshi
